mean,std,min,max,median,skewness,kurtosis,total_energy,peak_frequency,bandwidth,positive_ratio,negative_ratio,label
0.0036135651932500132,0.012161278460613323,-0.10647277908996722,0.06861974675087443,0.0037659995114111447,-3.1007901891804712,35.579044263076604,98.28087814658909,0,121,0.8785714285714286,0.12142857142857144,WALKING
0.003734026277137105,0.018179895303205754,-0.15485981498513451,0.10010185103444609,0.004098760298263172,-2.3787342400650298,30.69412180694652,129.8774162985757,0,121,0.8357142857142857,0.16428571428571426,WALKING
0.0035629008982252116,0.01248696367100645,-0.10819338550259297,0.0693331434249165,0.0037010471726042883,-2.8284300175294717,34.69939380767131,96.70464061124454,0,115,0.8485714285714285,0.15142857142857147,WALKING
0.0035466822769197976,0.01218194606685137,-0.10029971849512082,0.06984027502246232,0.0033882436610220036,-2.1249229484666676,29.067895150789496,93.53314116956481,0,121,0.8057142857142857,0.19428571428571428,WALKING
0.0032808928052516766,0.013199808191418269,-0.10703447547941299,0.06726562664570217,0.003243483534931043,-2.264480351775787,27.310395269076462,106.81352057101722,0,133,0.7757142857142857,0.2242857142857143,WALKING
0.003401038509349278,0.010176551798711964,-0.08571204536394637,0.051060745065565724,0.0034704047300345895,-2.6208670078724663,27.930791328426235,80.14937746834696,0,115,0.8257142857142857,0.17428571428571427,WALKING
0.0036253791012955576,0.009156482648348408,-0.06994089626622133,0.05265449051072464,0.0035679898974241555,-1.9856212097453623,24.63316236673007,80.91760250494283,0,123,0.8585714285714285,0.14142857142857146,WALKING
0.0035809079347549895,0.011797677821208557,-0.10796134220435813,0.05982691743041727,0.003901100853649534,-3.6867018132603175,37.058378989215626,93.40552177314797,0,119,0.8485714285714285,0.15142857142857147,WALKING
0.003491452074169184,0.008312160617927422,-0.06491840050445244,0.05325525017416536,0.0034677907580068007,-2.0162180685300677,29.021215500964125,66.46478214647789,0,93,0.8285714285714286,0.17142857142857137,WALKING
0.0036347712667854928,0.011465273635293425,-0.09498274599287002,0.059967881695805476,0.0034097374488854327,-2.0718354556988348,26.422405948726116,86.14312470994199,0,115,0.8028571428571428,0.19714285714285718,WALKING
0.003488258178996233,0.010044515939664348,-0.07985166456674714,0.06021675886687926,0.003460356002001576,-2.127814416772476,28.488868956640786,80.20236526523342,0,113,0.8085714285714286,0.1914285714285714,WALKING
0.0037167340800450736,0.010324618646821928,-0.08763001646817198,0.06777520162416753,0.003782232932948236,-2.2205393851929514,32.88894559391467,80.0064735698345,0,109,0.8485714285714285,0.15142857142857147,WALKING
0.0036312319975007373,0.009990240485234236,-0.07911165535244578,0.06618623458646221,0.003726855455886386,-2.097047211465764,31.707575724537733,80.76091479215785,0,109,0.85,0.15000000000000002,WALKING
0.0036470819291215596,0.012372723131207467,-0.10922021922617156,0.06249100940057452,0.0036244414851394754,-3.0684418232669635,34.23062211020186,94.98181961904695,0,123,0.8728571428571429,0.1271428571428571,WALKING
0.0035926447359486647,0.010835163223298699,-0.08563699310773171,0.05626142969952936,0.0033430573393229863,-2.5481699846533994,25.211318611898715,87.42133106523377,0,121,0.8771428571428571,0.12285714285714289,WALKING
0.0035008738681898003,0.01043185908047967,-0.09284898977538586,0.06454464559738961,0.003398441747126332,-2.718974790509028,35.374821115787356,82.60390844398077,0,113,0.8828571428571429,0.1171428571428571,WALKING
0.00355823257967848,0.008326733471260894,-0.06940483739748315,0.042204311871256145,0.003587776759259668,-3.0511449587192088,30.927380868905374,67.27760653864476,0,109,0.8857142857142857,0.11428571428571432,WALKING
