2.55463,2.55219,2.58575,2.46277,2.52747,2.48901,2.54669,2.53693,2.08344,2.5528,1.89148,2.51221
2.5235,2.54669,2.60986,2.46399,2.53998,2.49542,2.52289,2.53357,2.22351,2.55157,2.0755,2.44324
2.53815,2.52686,2.60376,2.50305,2.5296,2.49756,2.53174,2.51221,2.27753,2.58514,2.35718,2.32788
2.53082,2.4881,2.60986,2.51617,2.53693,2.49878,2.53143,2.5174,2.3999,2.61749,2.52747,2.34131
2.55585,2.46552,2.56378,2.55035,2.53296,2.50793,2.52655,2.49542,2.45026,2.64832,2.77252,2.40784
2.56714,2.4585,2.55493,2.54211,2.51495,2.51648,2.54089,2.51648,2.81555,2.64191,3.11218,2.45728
2.5769,2.45148,2.52045,2.52502,2.52075,2.52838,2.51984,2.5061,3.19275,2.60651,3.26386,2.49115
2.57446,2.45087,2.52106,2.54517,2.51892,2.53479,2.5354,2.50397,3.00842,2.58636,3.24524,2.48688
2.56775,2.46887,2.50855,2.53632,2.51404,2.53174,2.50885,2.52594,2.96936,2.55066,3.22968,2.46399
2.547,2.49054,2.51984,2.51953,2.51068,2.52716,2.53754,2.51862,3.17047,2.54303,3.47595,2.41669
2.50732,2.51038,2.51282,2.52075,2.5293,2.52533,2.50671,2.5235,3.18054,2.52106,3.3548,2.48505
2.49481,2.52899,2.50763,2.49786,2.52838,2.5177,2.5116,2.48566,2.99896,2.45483,3.20618,2.56805
2.48077,2.53662,2.5177,2.48108,2.5296,2.50855,2.50397,2.48322,2.79388,2.39197,3.04352,2.69135
2.48871,2.53448,2.50275,2.49634,2.5177,2.50732,2.51801,2.49329,2.69684,2.36603,2.99561,2.64801
2.48352,2.52686,2.50122,2.49725,2.5238,2.50671,2.51434,2.48566,2.57599,2.38403,2.81494,2.57324
2.49481,2.53235,2.47162,2.50732,2.52655,2.50885,2.51892,2.51099,2.48688,2.39075,2.50763,2.62421
2.49817,2.53448,2.48901,2.49634,2.51923,2.50488,2.51404,2.50275,2.49908,2.38159,2.24396,2.66541
2.51617,2.53479,2.47437,2.4762,2.53723,2.50305,2.5177,2.51678,2.48169,2.37915,1.72485,2.65991
2.51984,2.54303,2.49634,2.46399,2.52594,2.50824,2.53937,2.5177,2.33215,2.42096,1.49323,2.54303
2.52594,2.55066,2.52655,2.44324,2.55035,2.51831,2.53387,2.51587,1.93604,2.50702,1.44073,2.41089
